Taxon,SpeciesGroup,decimalLatitude,decimalLongitude,Rate
Phlegmariurus taxifolius,taxifolius,9.009106,-82.828124,0.152
Phlegmariurus taxifolius,taxifolius,8.971667,-82.773056,0.152
Phlegmariurus taxifolius,taxifolius,8.975062,-82.77091,0.152
Phlegmariurus taxifolius,taxifolius,8.97,-82.77,0.152
Phlegmariurus taxifolius,taxifolius,8.833333,-82.733333,0.152
Phlegmariurus taxifolius,taxifolius,8.883333,-82.716667,0.152
Phlegmariurus taxifolius,taxifolius,8.8,-82.62333,0.152
Phlegmariurus taxifolius,taxifolius,8.5,-82.25,0.152
Phlegmariurus taxifolius,taxifolius,8.507188,-80.102665,0.152
Phlegmariurus taxifolius,taxifolius,21.87439,-80.022697,0.152
Phlegmariurus taxifolius,taxifolius,21.91589,-80.013802,0.152
Phlegmariurus taxifolius,taxifolius,21.5,-80,0.152
Phlegmariurus taxifolius,taxifolius,21.870604,-79.618941,0.152
Phlegmariurus taxifolius,taxifolius,21.953333,-79.6175,0.152
Phlegmariurus taxifolius,taxifolius,21.861667,-79.593056,0.152
Phlegmariurus taxifolius,taxifolius,22,-79.5,0.152
Phlegmariurus taxifolius,taxifolius,0.551640803,-79.36625926,0.152
Phlegmariurus taxifolius,taxifolius,0.22,-78.42,0.152
Phlegmariurus taxifolius,taxifolius,-0.38333,-78.11666,0.152
Phlegmariurus taxifolius,taxifolius,0.33,-78.05,0.152
Phlegmariurus taxifolius,taxifolius,-1.583,-77.883,0.152
Phlegmariurus taxifolius,taxifolius,-0.38333,-77.85,0.152
Phlegmariurus taxifolius,taxifolius,-0.383,-77.85,0.152
Phlegmariurus taxifolius,taxifolius,8,-77.75,0.152
Phlegmariurus taxifolius,taxifolius,-6.991667,-77.718611,0.152
Phlegmariurus taxifolius,taxifolius,-1.06666,-77.61666,0.152
Phlegmariurus taxifolius,taxifolius,-1.06666,-77.6,0.152
Phlegmariurus taxifolius,taxifolius,18.171828,-77.346008,0.152
Phlegmariurus taxifolius,taxifolius,18.1869,-77.1475,0.152
Phlegmariurus taxifolius,taxifolius,18.205978,-77.106392,0.152
Phlegmariurus taxifolius,taxifolius,19.997999,-76.965385,0.152
Phlegmariurus taxifolius,taxifolius,20.86666,-76.9,0.152
Phlegmariurus taxifolius,taxifolius,19.991112,-76.891701,0.152
Phlegmariurus taxifolius,taxifolius,20.00428,-76.848518,0.152
Phlegmariurus taxifolius,taxifolius,19.989159,-76.836319,0.152
Phlegmariurus taxifolius,taxifolius,19.989166,-76.836098,0.152
Phlegmariurus taxifolius,taxifolius,19.993219,-76.833778,0.152
Phlegmariurus taxifolius,taxifolius,20.016666,-76.833336,0.152
Phlegmariurus taxifolius,taxifolius,19.966667,-76.833298,0.152
Phlegmariurus taxifolius,taxifolius,18.088247,-76.712057,0.152
Phlegmariurus taxifolius,taxifolius,20.025711,-76.696808,0.152
Phlegmariurus taxifolius,taxifolius,18.097857,-76.671075,0.152
Phlegmariurus taxifolius,taxifolius,18.098129,-76.670826,0.152
Phlegmariurus taxifolius,taxifolius,2.34667,-76.6625,0.152
Phlegmariurus taxifolius,taxifolius,18.094072,-76.659406,0.152
Phlegmariurus taxifolius,taxifolius,18.075675,-76.652328,0.152
Phlegmariurus taxifolius,taxifolius,18.083333,-76.65,0.152
Phlegmariurus taxifolius,taxifolius,18.1,-76.65,0.152
Phlegmariurus taxifolius,taxifolius,18.093663,-76.640964,0.152
Phlegmariurus taxifolius,taxifolius,18.083333,-76.633333,0.152
Phlegmariurus taxifolius,taxifolius,18.04788,-76.599082,0.152
Phlegmariurus taxifolius,taxifolius,20.049601,-76.583603,0.152
Phlegmariurus taxifolius,taxifolius,18.046694,-76.579167,0.152
Phlegmariurus taxifolius,taxifolius,19.981388,-76.539169,0.152
Phlegmariurus taxifolius,taxifolius,7.23333,-76.45,0.152
Phlegmariurus taxifolius,taxifolius,17.997777,-76.374719,0.152
Phlegmariurus taxifolius,taxifolius,18.066667,-76.333333,0.152
Phlegmariurus taxifolius,taxifolius,6.466667,-76.083333,0.152
Phlegmariurus taxifolius,taxifolius,20,-76.083333,0.152
Phlegmariurus taxifolius,taxifolius,20.014444,-76.055298,0.152
Phlegmariurus taxifolius,taxifolius,20.01,-76.055275,0.152
Phlegmariurus taxifolius,taxifolius,20.4667,-75.8167,0.152
Phlegmariurus taxifolius,taxifolius,20.0208,-75.7994,0.152
Phlegmariurus taxifolius,taxifolius,20.012222,-75.628899,0.152
Phlegmariurus taxifolius,taxifolius,4.85,-75.566667,0.152
Phlegmariurus taxifolius,taxifolius,20.6049,-75.49128,0.152
Phlegmariurus taxifolius,taxifolius,20.520834,-75.488335,0.152
Phlegmariurus taxifolius,taxifolius,20.572779,-75.46122,0.152
Phlegmariurus taxifolius,taxifolius,-10.55388,-75.42638,0.152
Phlegmariurus taxifolius,taxifolius,20.35,-75.050003,0.152
Phlegmariurus taxifolius,taxifolius,20.339321,-75.037216,0.152
Phlegmariurus taxifolius,taxifolius,20.452752,-74.73651,0.152
Phlegmariurus taxifolius,taxifolius,18.319722,-74.011389,0.152
Phlegmariurus taxifolius,taxifolius,18.418333,-73.903889,0.152
Phlegmariurus taxifolius,taxifolius,18.40869,-73.901016,0.152
Phlegmariurus taxifolius,taxifolius,8,-73,0.152
Phlegmariurus taxifolius,taxifolius,4.1,-72.908889,0.152
Phlegmariurus taxifolius,taxifolius,5.283333,-72.678889,0.152
Phlegmariurus taxifolius,taxifolius,19.92,-72.58,0.152
Phlegmariurus taxifolius,taxifolius,18.9756,-72.4903,0.152
Phlegmariurus taxifolius,taxifolius,18.33,-72.1,0.152
Phlegmariurus taxifolius,taxifolius,9.9302,-72.08512,0.152
Phlegmariurus taxifolius,taxifolius,18.25,-71.75,0.152
Phlegmariurus taxifolius,taxifolius,18.28,-71.72,0.152
Phlegmariurus taxifolius,taxifolius,18.283333,-71.716667,0.152
Phlegmariurus taxifolius,taxifolius,18.3,-71.713889,0.152
Phlegmariurus taxifolius,taxifolius,18.3,-71.7083,0.152
Phlegmariurus taxifolius,taxifolius,18.68,-71.68,0.152
Phlegmariurus taxifolius,taxifolius,18.23,-71.5,0.152
Phlegmariurus taxifolius,taxifolius,18.23333,-71.5,0.152
Phlegmariurus taxifolius,taxifolius,18.233333,-71.5,0.152
Phlegmariurus taxifolius,taxifolius,19.23,-71.28,0.152
Phlegmariurus taxifolius,taxifolius,18.17,-71.2,0.152
Phlegmariurus taxifolius,taxifolius,8.5,-71.1667,0.152
Phlegmariurus taxifolius,taxifolius,19.67,-70.97,0.152
Phlegmariurus taxifolius,taxifolius,19.066667,-70.866667,0.152
Phlegmariurus taxifolius,taxifolius,18.958333,-70.8,0.152
Phlegmariurus taxifolius,taxifolius,18.82,-70.75,0.152
Phlegmariurus taxifolius,taxifolius,18.912805,-70.738773,0.152
Phlegmariurus taxifolius,taxifolius,19,-70.6667,0.152
Phlegmariurus taxifolius,taxifolius,19.083333,-70.55,0.152
Phlegmariurus taxifolius,taxifolius,18.67,-70.53,0.152
Phlegmariurus taxifolius,taxifolius,19.033333,-70.516667,0.152
Phlegmariurus taxifolius,taxifolius,19.4917,-70.48,0.152
Phlegmariurus taxifolius,taxifolius,9.28438,-70.1825,0.152
Phlegmariurus taxifolius,taxifolius,9.5519,-70.1625,0.152
Phlegmariurus taxifolius,taxifolius,9.3,-70.1,0.152
Phlegmariurus taxifolius,taxifolius,18.930866,-68.89782,0.152
Phlegmariurus taxifolius,taxifolius,10.413115,-67.609312,0.152
Phlegmariurus taxifolius,taxifolius,10.4083,-67.32,0.152
Phlegmariurus taxifolius,taxifolius,10,-67.1667,0.152
Phlegmariurus taxifolius,taxifolius,18.173956,-66.935547,0.152
Phlegmariurus taxifolius,taxifolius,18.142104,-66.768715,0.152
Phlegmariurus taxifolius,taxifolius,18.18156,-66.758147,0.152
Phlegmariurus taxifolius,taxifolius,18.2761,-66.3242,0.152
Phlegmariurus taxifolius,taxifolius,7.122449,-66.169564,0.152
Phlegmariurus taxifolius,taxifolius,3.5,-66,0.152
Phlegmariurus taxifolius,taxifolius,0.83333,-65.96667,0.152
Phlegmariurus taxifolius,taxifolius,18.310516,-65.79133,0.152
Phlegmariurus taxifolius,taxifolius,18.310509,-65.791274,0.152
Phlegmariurus taxifolius,taxifolius,18.27559,-65.79005,0.152
Phlegmariurus taxifolius,taxifolius,18.33,-65.75,0.152
Phlegmariurus taxifolius,taxifolius,18.36796,-65.709945,0.152
Phlegmariurus taxifolius,taxifolius,11,-64,0.152
Phlegmariurus taxifolius,taxifolius,11.03416,-63.91666,0.152
Phlegmariurus taxifolius,taxifolius,6.3333,-63.5,0.152
Phlegmariurus taxifolius,taxifolius,17.634444,-63.239444,0.152
Phlegmariurus taxifolius,taxifolius,17.6344,-63.2394,0.152
Phlegmariurus taxifolius,taxifolius,9.3333,-63,0.152
Phlegmariurus taxifolius,taxifolius,16.75,-62.2,0.152
Phlegmariurus taxifolius,taxifolius,16.710241,-62.171197,0.152
Phlegmariurus taxifolius,taxifolius,5.76,-61.76,0.152
Phlegmariurus taxifolius,taxifolius,16.183333,-61.733333,0.152
Phlegmariurus taxifolius,taxifolius,12.1,-61.691667,0.152
Phlegmariurus taxifolius,taxifolius,16.25,-61.5833,0.152
Phlegmariurus taxifolius,taxifolius,16.26667,-61.56667,0.152
Phlegmariurus taxifolius,taxifolius,10.739203,-61.409,0.152
Phlegmariurus taxifolius,taxifolius,15.50348,-61.39795,0.152
Phlegmariurus taxifolius,taxifolius,15.233942,-61.356956,0.152
Phlegmariurus taxifolius,taxifolius,15.4356,-61.355759,0.152
Phlegmariurus taxifolius,taxifolius,15.334631,-61.332149,0.152
Phlegmariurus taxifolius,taxifolius,15.334498,-61.331305,0.152
Phlegmariurus taxifolius,taxifolius,4.88,-55.21,0.152
Phlegmariurus taxifolius,taxifolius,3.6133,-53.2914,0.152
Phlegmariurus taxifolius,taxifolius,3.6,-53.283333,0.152
Phlegmariurus taxifolius,taxifolius,3.6,-53.28,0.152
Phlegmariurus taxifolius,taxifolius,3.533333,-53.2,0.152
Phlegmariurus taxifolius,taxifolius,3.62,-53.2,0.152
Phlegmariurus taxifolius,taxifolius,-25.239225,-48.832306,0.152
Phlegmariurus taxifolius,taxifolius,-25.239167,-48.832222,0.152
Phlegmariurus taxifolius,taxifolius,-25.316667,-48.666667,0.152
Phlegmariurus taxifolius,taxifolius,-8.4925,-35.710833,0.152
Phlegmariurus tenuis,acerosus,16.6454,-92.2587,0.116
Phlegmariurus tenuis,acerosus,14.35,-89.15,0.116
Phlegmariurus tenuis,acerosus,8.81222,-82.53416,0.116
Phlegmariurus tenuis,acerosus,-5.68277,-79.25111,0.116
Phlegmariurus tenuis,acerosus,-4.08,-79.17,0.116
Phlegmariurus tenuis,acerosus,-4.083333,-79.166667,0.116
Phlegmariurus tenuis,acerosus,-4.08333,-79.16666,0.116
Phlegmariurus tenuis,acerosus,-4.083,-79.166,0.116
Phlegmariurus tenuis,acerosus,-1.427421,-78.767071,0.116
Phlegmariurus tenuis,acerosus,0.75,-78.0833,0.116
Phlegmariurus tenuis,acerosus,-0.38333,-78.06666,0.116
Phlegmariurus tenuis,acerosus,-0.383,-78.066,0.116
Phlegmariurus tenuis,acerosus,-6.2167,-77.9,0.116
Phlegmariurus tenuis,acerosus,-6.977778,-77.73525,0.116
Phlegmariurus tenuis,acerosus,-6.986055,-77.722833,0.116
Phlegmariurus tenuis,acerosus,-6.9861,-77.7228,0.116
Phlegmariurus tenuis,acerosus,-6.991667,-77.718611,0.116
Phlegmariurus tenuis,acerosus,-6.9917,-77.7186,0.116
Phlegmariurus tenuis,acerosus,0.58333,-77.7,0.116
Phlegmariurus tenuis,acerosus,-6.87,-77.47,0.116
Phlegmariurus tenuis,acerosus,-7,-76.8333,0.116
Phlegmariurus tenuis,acerosus,-9.163761,-74.375627,0.116
Phlegmariurus tenuis,acerosus,3.8811,-72.8667,0.116
Phlegmariurus tetragonus,crassus,-4.616,-79.366,0.192
Phlegmariurus tetragonus,crassus,-3.5,-79.25,0.192
Phlegmariurus tetragonus,crassus,-2.86666,-79.16666,0.192
Phlegmariurus tetragonus,crassus,-2.866,-79.166,0.192
Phlegmariurus tetragonus,crassus,-3.3,-79.13333,0.192
Phlegmariurus tetragonus,crassus,-2.83333,-79.11666,0.192
Phlegmariurus tetragonus,crassus,-2.833,-79.116,0.192
Phlegmariurus tetragonus,crassus,-4.61666,-79.03333,0.192
Phlegmariurus tetragonus,crassus,-3.13333,-79.03333,0.192
Phlegmariurus tetragonus,crassus,-3.133,-79.033,0.192
Phlegmariurus tetragonus,crassus,-3,-79,0.192
Phlegmariurus tetragonus,crassus,-6.25,-78.8333,0.192
Phlegmariurus tetragonus,crassus,-0.8333,-78.8333,0.192
Phlegmariurus tetragonus,crassus,-0.15304,-78.7811,0.192
Phlegmariurus tetragonus,crassus,-1.427421,-78.767071,0.192
Phlegmariurus tetragonus,crassus,-1.9167,-78.75,0.192
Phlegmariurus tetragonus,crassus,-0.73333,-78.73333,0.192
Phlegmariurus tetragonus,crassus,-0.733,-78.733,0.192
Phlegmariurus tetragonus,crassus,-0.9,-78.71666,0.192
Phlegmariurus tetragonus,crassus,-0.9,-78.716,0.192
Phlegmariurus tetragonus,crassus,-0.170833,-78.6125,0.192
Phlegmariurus tetragonus,crassus,-0.666667,-78.5,0.192
Phlegmariurus tetragonus,crassus,-0.66666,-78.5,0.192
Phlegmariurus tetragonus,crassus,-0.666,-78.5,0.192
Phlegmariurus tetragonus,crassus,-0.665,-78.4726,0.192
Phlegmariurus tetragonus,crassus,-7,-78.3,0.192
Phlegmariurus tetragonus,crassus,0.21666,-78.26666,0.192
Phlegmariurus tetragonus,crassus,0.216,-78.266,0.192
Phlegmariurus tetragonus,crassus,0.11666,-78.25,0.192
Phlegmariurus tetragonus,crassus,-1.4628,-78.1869,0.192
Phlegmariurus tetragonus,crassus,0.75,-78.0833,0.192
Phlegmariurus tetragonus,crassus,0.11666,-77.95,0.192
Phlegmariurus tetragonus,crassus,-6.2167,-77.9,0.192
Phlegmariurus tetragonus,crassus,0.668305932,-77.88289159,0.192
Phlegmariurus tetragonus,crassus,-0.666667,-77.866667,0.192
Phlegmariurus tetragonus,crassus,0.66666,-77.86666,0.192
Phlegmariurus tetragonus,crassus,0.666,-77.866,0.192
Phlegmariurus tetragonus,crassus,-6.98125,-77.719139,0.192
Phlegmariurus tetragonus,crassus,-6.124722,-77.6475,0.192
Phlegmariurus tetragonus,crassus,-6.1247,-77.6475,0.192
Phlegmariurus tetragonus,crassus,2.433333,-76.233333,0.192
Phlegmariurus tetragonus,crassus,4.915,-75.405833,0.192
Phlegmariurus tetragonus,crassus,4.915,-75.4058,0.192
Phlegmariurus tetragonus,crassus,4.963333,-75.368333,0.192
Phlegmariurus tetragonus,crassus,4.96333,-75.3683,0.192
Phlegmariurus tetragonus,crassus,-11.9167,-75.2833,0.192
Phlegmariurus tetragonus,crassus,5.01075,-74.205806,0.192
Phlegmariurus tetragonus,crassus,-9.1839,-74.14,0.192
Phlegmariurus transilla,crassus,-0.15304,-78.7811,0.247
Phlegmariurus transilla,crassus,-0.1667,-78.6667,0.247
Phlegmariurus transilla,crassus,-1.25,-78.5,0.247
Phlegmariurus transilla,crassus,-1.11972,-78.32888,0.247
Phlegmariurus transilla,crassus,-1.23333,-78.3,0.247
Phlegmariurus transilla,crassus,-1.233,-78.3,0.247
Phlegmariurus transilla,crassus,-1.17,-78.27,0.247
Phlegmariurus transilla,crassus,-1.16666,-78.26666,0.247
Phlegmariurus transilla,crassus,-1.133333,-78.25,0.247
Phlegmariurus transilla,crassus,-1.183333,-78.2,0.247
Phlegmariurus transilla,crassus,-1.4628,-78.1869,0.247
Phlegmariurus tubulosus,taxifolius,10.5,-84.5,0.147
Phlegmariurus tubulosus,taxifolius,9.84,-84.16,0.147
Phlegmariurus tubulosus,taxifolius,10.5,-84,0.147
Phlegmariurus tubulosus,taxifolius,9.68,-83.97,0.147
Phlegmariurus tubulosus,taxifolius,10.0114,-83.9519,0.147
Phlegmariurus tubulosus,taxifolius,9.766667,-83.866667,0.147
Phlegmariurus tubulosus,taxifolius,9.77,-83.84,0.147
Phlegmariurus tubulosus,taxifolius,9.8333,-83.75,0.147
Phlegmariurus tubulosus,taxifolius,9.98,-83.71,0.147
Phlegmariurus tubulosus,taxifolius,9.385,-83.638889,0.147
Phlegmariurus tubulosus,taxifolius,9.7875,-83.547222,0.147
Phlegmariurus tubulosus,taxifolius,9.31,-83.24,0.147
Phlegmariurus tubulosus,taxifolius,8.85,-82.51666,0.147
Phlegmariurus tubulosus,taxifolius,8.5,-82.25,0.147
Phlegmariurus unguiculatus,reflexus,-0.1667,-78.6667,0.185
Phlegmariurus unguiculatus,reflexus,-2.56255,-78.00575,0.185
Phlegmariurus unguiculatus,reflexus,-0.666667,-77.866667,0.185
Phlegmariurus unguiculatus,reflexus,-0.43333,-77.86666,0.185
Phlegmariurus unguiculatus,reflexus,-0.433,-77.866,0.185
Phlegmariurus unguiculatus,reflexus,-0.73333,-77.83333,0.185
Phlegmariurus unguiculatus,reflexus,-0.53333,-77.83333,0.185
Phlegmariurus unguiculatus,reflexus,0.583333,-77.5,0.185
Phlegmariurus venezuelanicus,crassus,10.0114,-83.9519,0.243
Phlegmariurus venezuelanicus,crassus,8.81666,-70.78333,0.243
Phlegmariurus venezuelanicus,crassus,7.122449,-66.169564,0.243
Phlegmariurus weberbaueri,crassus,-4.1667,-79.5,0.169
Phlegmariurus weberbaueri,crassus,-5.13,-79.38,0.169
Phlegmariurus weberbaueri,crassus,-4.616,-79.366,0.169
Phlegmariurus weberbaueri,crassus,-4.38333,-79.11666,0.169
Phlegmariurus weberbaueri,crassus,-4.383,-79.116,0.169
Phlegmariurus weberbaueri,crassus,-4.383333,-79.1,0.169
Phlegmariurus weberbaueri,crassus,-4.61666,-79.03333,0.169
Phlegmariurus weberbaueri,crassus,-6.2167,-77.9,0.169
Phlegmariurus weberbaueri,crassus,-6.124722,-77.6475,0.169
Phlegmariurus weberbaueri,crassus,-11.5,-75,0.169
Phlegmariurus weberbaueri,crassus,-11.358056,-74.949167,0.169
Phlegmariurus weddellii,crassus,-4.383,-79.333,0.249
Phlegmariurus weddellii,crassus,-4.08333,-79.16666,0.249
Phlegmariurus weddellii,crassus,-4.083,-79.166,0.249
Phlegmariurus weddellii,crassus,-3.01381,-79.14646,0.249
Phlegmariurus weddellii,crassus,-4.38333,-79.11666,0.249
Phlegmariurus weddellii,crassus,-4.383,-79.116,0.249
Phlegmariurus weddellii,crassus,-4.4,-79.1,0.249
Phlegmariurus weddellii,crassus,-3,-79,0.249
Phlegmariurus weddellii,crassus,-1.9167,-78.75,0.249
Phlegmariurus weddellii,crassus,-0.665,-78.4726,0.249
Phlegmariurus weddellii,crassus,-0.665,-78.4725,0.249
Phlegmariurus weddellii,crassus,-1.4628,-78.1869,0.249
Phlegmariurus weddellii,crassus,-2.5,-78,0.249
